Datensatz 1:Zeit(s),Datensatz 1:X(m),Datensatz 1:Y(m),Datensatz 1:X Geschwindigkeit(m/s),Datensatz 1:Y Geschwindigkeit(m/s)
1.1016666666699999,0.34555630118199998,1.92122186922,-0.27022424827500002,-1.42756948789
1.135,0.330319601701,1.87681708694,-0.089311609029799996,-1.5468520368000001
1.1683333333299999,0.33893950455100003,1.820484051,0.0021388698844099999,-1.6649417870000001
1.20166666667,0.34040243743699999,1.76653667171,-0.15094067002200001,-1.80330979399
1.2350000000000001,0.32755143039599999,1.7006610091500001,-0.28413980341299999,-1.9603654990699999
1.26833333333,0.31708608000999999,1.63478534659,-0.31594855880700001,-2.0876005206500001
1.3016666666700001,0.30662072962300002,1.56175271407,-0.33781707814,-2.2247757782800002
1.335,0.29615537923700003,1.4863344248899999,-0.39944654171600003,-2.35598689428
1.3683333333300001,0.28091871554100001,1.4061448224099999,-0.49288476068499998,-2.5229828600999999
1.4016666666699999,0.26329639519100001,1.3164125932999999,-0.57638274359399999,-2.6462417872500001
1.4350000000000001,0.24090276153199999,1.2290660208499999,-0.61415564062500005,-2.7496202422799998
1.4683333333299999,0.218509127873,1.1345624784399999,-0.55451422426100005,-2.8828194054999998
1.50166666667,0.208043777486,1.0352876227200001,-0.48095647741300002,-2.9722815300400001
1.5349999999999999,0.18087883051799999,0.93601276699400004,-0.23443862310999999,-3.0597556073700001
1.56833333333,0.158485196859,0.83196659796200001,0.715847944284,-3.16512210962
1.6016666666699999,0.272073992509,0.72792042892999997,0.47927032604199998,-3.33609416986
1.635,0.24490904554000001,0.60717466331699999,-1.1469522934700001,-3.4434487193100001
1.6683333333299999,0.14617439893600001,0.49358586766700002,-1.5427960456500001,-3.3998262263400001
1.70166666667,0.109466825349,0.38238272867200002,-1.02977799934,-3.3731061389099999
1.7350000000000001,0.0846875350355,0.26163696305799999,-0.53765580474200003,-3.15852760267
1.76833333333,0.088269296218199997,0.174152935782,-0.43234158823899999,-3.0110295943200001
1.8016666666700001,0.0596414163636,0.066798386327200004,-0.47578466068399999,-3.0021688543099998
1.835,0.050098789745400003,-0.0286278798545,-0.39163984045299999,-2.9290728091
