Datensatz 1:Zeit(s),Datensatz 1:X(m),Datensatz 1:Y(m),Datensatz 1:X Geschwindigkeit(m/s),Datensatz 1:Y Geschwindigkeit(m/s)
2.0350000000000001,0.28735609985499999,1.92331526731,0.154393658904,-1.9198702435499999
2.06833333333,0.293518891211,1.8605525681499999,0.13456571917099999,-1.96859326785
2.1016666666699999,0.29496506475200002,1.7930732499499999,0.14947025671,-2.0394808542199998
2.1349999999999998,0.30170027830200002,1.7269834657900001,0.20482655256400001,-2.1808705537300002
2.1699999999999999,0.31140058882600002,1.6500708399899999,0.19782135901799999,-2.4935850287400001
2.2033333333299998,0.31638425226,1.55664992924,0.16765345148800001,-2.8077913919999999
2.2366666666700001,0.32136791569399997,1.45851243728,0.18833329209899999,-2.9991243289199998
2.27,0.32399325253299999,1.3509417108999999,0.30083585952500003,-3.0718656502699999
2.3033333333299999,0.340768548941,1.2575209440899999,0.40106473981200003,-3.2507051171899999
2.3366666666699998,0.37169380491999998,1.1523085443100001,0.0178366681252,-3.8265298008199999
2.3700000000000001,0.331869263049,0.98577965306399995,-0.098114389462199997,-3.9542724913799998
2.40333333333,0.33685292648300003,0.86170064052399997,0.48360617063700001,-3.40596155805
2.4366666666699999,0.38428646862600002,0.78007150669299996,0.54256433551200001,-3.2939410447799999
2.4700000000000002,0.38927013206,0.65363416755799997,0.20650279572499999,-3.54746115375
2.5033333333300001,0.39661212208899999,0.51776352204300002,-0.14629282541300001,-3.3208800513400001
2.53666666667,0.356787580218,0.476225940327,0.0638976384732,-4.1880840296799997
2.5699999999999998,0.40893777555100003,0.24602223101199999,0.103392939681,-5.2027293853099996
2.6033333333300002,0.37969058179499998,0.075466451039900004,-0.35239546562399998,-5.2992959310299996
