Datensatz 1:Zeit(s),Datensatz 1:X(m),Datensatz 1:Y(m),Datensatz 1:X Geschwindigkeit(m/s),Datensatz 1:Y Geschwindigkeit(m/s)
1.06833333333,0.071862497595300001,1.93383151165,0.22250655814799999,-2.0112655395700001
1.1016666666699999,0.080464223661700002,1.8704754709,0.16684401315399999,-2.1598868580000001
1.135,0.086114793762299996,1.7946978703700001,0.075609568742300001,-2.3408475082
1.1683333333299999,0.085194009384699995,1.7146774785200001,-0.00968657978085,-2.5312897907499998
1.20166666667,0.084273233011099999,1.6251346279300001,-0.065791928130499999,-2.7204427906799999
1.2350000000000001,0.080971834875399995,1.5332111555900001,-0.11491276248600001,-2.90847551305
1.26833333333,0.075289814977800004,1.43414589061,-0.126815864626,-3.1346329827399999
1.3016666666700001,0.071988416842200004,1.32079696771,-0.14665437930899999,-3.3449202091600001
1.335,0.0686870187065,1.20506742305,-0.247830804194,-3.4480801828000001
1.3683333333300001,0.060624377046899998,1.12504720481,-0.46208676277400001,-4.3626356491599996
1.4016666666699999,0.028755517767199999,0.89742843733800004,-0.40257121872399998,-4.8090022295399999
1.4350000000000001,0.025454119631599999,0.76741516210299998,-0.120864310221,-4.3130393624499996
1.4683333333299999,0.019772099734000001,0.62787939981999996,0.19824792761500001,-4.1878712182099997
1.50166666667,0.052180028028299998,0.50024674634800004,0.17037777500500001,-4.3269517505200001
1.5349999999999999,0.029833655796700002,0.32976290115899998,0.136062726607,-4.2939754507099996
1.56833333333,0.054754300525999999,0.20711409329399999,0.23921349478500001,-4.0913506205300001
1.6016666666699999,0.054754300525999999,0.069038031097999997,0.12889367780899999,-4.0934464753300004
