Datensatz 1:Zeit(s),Datensatz 1:X(m),Datensatz 1:Y(m),Datensatz 1:X Geschwindigkeit(m/s),Datensatz 1:Y Geschwindigkeit(m/s)
2.1699999999999999,0.29364011516400002,1.99225173025,0.15626940162299999,-1.49110502834
2.2033333333299998,0.29975980274500003,1.9463211624200001,0.126020900741,-1.6540566672999999
2.2366666666700001,0.30119585265299997,1.8886814894899999,0.118354214409,-1.92406281419
2.27,0.30965735543700001,1.8216745460699999,0.070402704373000002,-2.2643930803100001
2.3033333333299999,0.306409770094,1.74530033214,0.052351191994300002,-2.6283505802299998
2.40333333333,0.310717919816,1.4716831554700001,0.079184518955099994,-2.8674111295100002
2.4366666666699999,0.31449578735,1.3554980419,0.201154186958,-3.1074474361400002
2.4700000000000002,0.34169183113899998,1.26273110459,-0.207200261517,-3.4270079663100002
2.5033333333300001,0.29394971090799998,1.1301532676499999,-0.433088086659,-3.84853513893
2.53666666667,0.29304394318999999,0.99757543070200005,-0.114991192506,-4.0514926664899997
2.5699999999999998,0.29213817547199999,0.86265577613099997,0.103578452556,-4.3286077521899999
2.6033333333300002,0.29591604300500002,0.71836885105799997,0.41777231733300002,-4.81063199925
2.63666666667,0.33013753967199999,0.53427102634900003,0.42596867902199997,-5.0791608014899996
2.6699999999999999,0.33157358957900002,0.36890774264499998,0.25286932619199998,-5.07701536217
2.7033333333299998,0.33769327473799998,0.198860680756,0.19920267226999999,-5.0936046067999996
