Datensatz 1:Zeit(s),Datensatz 1:X(m),Datensatz 1:Y(m),Datensatz 1:X Geschwindigkeit(m/s),Datensatz 1:Y Geschwindigkeit(m/s)
1.20166666667,0.110385588783,2.00953922258,0.097272783757400005,-1.5541326773499999
1.2350000000000001,0.114146025873,1.96032476774,0.084646103722400001,-1.6784512196000001
1.26833333333,0.11557542809,1.9041174060199999,0.087170832061100004,-1.89251240046
1.3016666666700001,0.119335807307,1.8362551593100001,0.101156539733,-2.1563012333399998
1.335,0.12309618652400001,1.7613999815900001,0.091444087338499999,-2.4632131849199999
1.3683333333300001,0.12685656574099999,1.6678969878700001,0.048709509003699997,-2.6632887107599998
1.4016666666699999,0.125954990957,1.5837179021500001,-0.013449877665,-2.8303420624300002
1.4350000000000001,0.12505341617400001,1.48089100043,-0.060069417666599997,-3.0284751074399998
1.4683333333299999,0.131144772391,1.37340214471,-0.30870696434200001,-3.0381875115999999
1.50166666667,0.0952785426066,1.28689208199,-0.30870696434200001,-3.2790551349400001
1.5349999999999999,0.099038921823500006,1.1630863872699999,-0.0076224351648500003,-3.7316531691299999
1.56833333333,0.10513027804,1.0299567845399999,0.054536951503899998,-3.9919456007999998
1.6016666666699999,0.104228703257,0.89449620482400005,0.070076798171100005,-4.1784237608100003
1.635,0.10798908247400001,0.75204269410199998,0.12802589557300001,-4.4023726890899999
1.6683333333299999,0.111749461691,0.60492722938099996,0.21909782425999999,-4.7379503616500003
1.70166666667,0.115509840908,0.44848785665899998,0.47180851043299998,-5.34421257237
1.7350000000000001,0.15384448200500001,0.230766723008,0.45697981994100001,-5.5033232000599996
1.76833333333,0.15151350500499999,0.067598333002300004,0.211327071009,-5.2475216289900004
