Datensatz 1:Zeit(s),Datensatz 1:X(m),Datensatz 1:Y(m),Datensatz 1:X Geschwindigkeit(m/s),Datensatz 1:Y Geschwindigkeit(m/s)
1.6016666666699999,-0.030683042123399999,2.00948125161,0.0782125035178,-1.5223925117599999
1.635,-0.028075951943099999,1.9623778084500001,0.078212271342799997,-1.6755926000700001
1.6683333333299999,-0.025468885989699999,1.90356480763,0.078212063394699993,-1.8861695923199999
1.70166666667,-0.022861820036399999,1.83772606496,0.074308808868600001,-2.1273866971299999
1.7350000000000001,-0.020254754082999999,1.76251966648,0.062599218917000002,-2.4045131714100001
1.76833333333,-0.017647688129699999,1.67560369824,0.023567319708700001,-2.6269949969000002
1.8016666666700001,-0.019724450081299999,1.5863458160399999,0.011857749946199999,-2.8162997080599999
1.835,-0.017117384127999999,1.4877202780400001,0.011857749946199999,-2.9938948494600002
1.8683333333300001,-0.019194146079699999,1.3867528260799999,0.025518914669100001,-3.1695383958900001
1.9016666666699999,-0.016587080126299999,1.2764177183100001,0.070405598758600002,-3.3490851322499999
1.9350000000000001,-0.013980014173,1.1637406965899999,0.099679523164799999,-3.5364382484500001
1.9683333333299999,-0.0090310342671300007,1.04169601906,0.105534308046,-3.7491620991399999
2.0016666666699998,-0.0064239683137899996,0.91262559967300005,0.097727928204400002,-3.9287088355000002
2.0350000000000001,-0.00381690236044,0.77887135238000005,0.12309866269,-4.0809332424100004
2.06833333333,0.0011320775453999999,0.64043327718200005,0.16195831636399999,-4.2195177856699999
2.1016666666699999,0.0084229714037300004,0.49731137407800002,0.16328279726700001,-4.3399211014299999
2.1349999999999998,0.0133719513096,0.34950564306999998,0.12866685484199999,-4.4047656226100003
2.1699999999999999,0.015979017262899999,0.194674170205,0.12072763185099999,-4.42407505177
2.2033333333299998,0.020927997168799999,0.046868582135699999,0.13159350111400001,-4.4317929735200003
