Datensatz 1:Zeit(s),Datensatz 1:X(m),Datensatz 1:Y(m),Datensatz 1:X Geschwindigkeit(m/s),Datensatz 1:Y Geschwindigkeit(m/s)
1.0349999999999999,0.20703107309800001,2.2245298435700001,-0.37423953027200002,-0.26987628436599997
1.06833333333,0.18918879055999999,2.2218409209800001,-0.189056242544,-0.49833562067300002
1.1016666666699999,0.190669981525,2.1974131378799999,-0.028027289821200001,-0.73162583472499998
1.135,0.19215117248999999,2.1681544932599999,0.0082042447551900002,-0.83951503166899999
1.1683333333299999,0.19363236345400001,2.1388958486499998,-0.021988616739399999,-0.88379791525399998
1.20166666667,0.190282692915,2.1096372040400002,-0.067514685234499994,-0.94833084430000003
1.2350000000000001,0.18693302237600001,2.0803785594300002,-0.062414230364999997,-1.1578046067900001
1.26833333333,0.19082964409200001,2.0390427610500002,-0.16106729331899999,-1.52633919212
1.3016666666700001,0.173911014143,1.9734069243700001,-0.18919068252999999,-1.74277816655
1.335,0.17149558339099999,1.9106057248199999,-0.047749034768199999,-1.6152476356500001
1.3683333333300001,0.173911014143,1.86712797128,0.0147709239156,-1.4863244248900001
1.4016666666699999,0.17632644489499999,1.81398849474,-0.0283071597086,-1.4162606553999999
1.4350000000000001,0.173143778247,1.7737547733800001,-0.11290364737,-1.3980881708799999
1.4683333333299999,0.16737870694099999,1.7239649748700001,-0.161553206305,-1.4827472376299999
1.50166666667,0.15919817489800001,1.67417516887,-0.24326383247800001,-1.50384506908
1.5349999999999999,0.160679365863,1.6219700058199999,-0.49098472942799998,-1.54602549689
1.56833333333,0.15249883381900001,1.56010319348,-1.4189127349699999,-1.3185713963900001
1.6016666666699999,0.0066387489131199996,1.5682838729499999,-0.91167227705300002,-1.91639020037
1.635,0.12647604672500001,1.4122152612900001,-1.08075242969,-2.0411873944600001
1.6683333333299999,-0.050784637957099997,1.41073421775,-1.57189001593,-1.6466670382999999
1.70166666667,-0.066211462256299994,1.3392056824,0.022294280380299999,-2.09754744534
1.7350000000000001,0.036717820291599999,1.25318456255,-0.51111334401599995,-2.0633288430199999
1.76833333333,-0.089818818598800004,1.1864868887,-1.22970399273,-1.68893707646
1.8016666666700001,-0.10524564289799999,1.14635895313,-0.58558912553499998,-1.4172011168600001
1.835,-0.111010744189,1.1038155868099999,-0.28768599945700002,-1.4856383215
1.8683333333300001,-0.11436041472900001,1.05161049748,-0.16490160289799999,-1.7251685377399999
1.9016666666699999,-0.124956377524,0.987328254392,-0.070297231779000005,-1.9626858950199999
1.9350000000000001,-0.121059755807,0.92063058055000002,0.10079577982,-2.1901389574999999
1.9683333333299999,-0.114747703338,0.84185575294799997,0.185335856139,-2.4236305968599998
2.0016666666699998,-0.118097373878,0.75583463308999999,0.51141900765699999,-2.5564792882199998
2.0350000000000001,-0.070722998625400005,0.67222894398400002,0.56375334061600002,-2.6933536974900001
2.06833333333,-0.081318961420699998,0.57171523961500004,0.66125757074400004,-2.67374613968
2.1016666666699999,-0.026698293912400001,0.49294041201299998,0.73811847086100002,-2.6048858039599998
2.1349999999999998,-0.039709687459599997,0.39242670764299997,0.97113026479599995,-2.4440504015400002
2.1699999999999999,0.048727010576399998,0.33297532605699998,0.96117143863999999,-2.48538836577
2.2033333333299998,0.040546478533099999,0.24453877544700001,0.56152371172100002,-3.0639218348999999
2.2366666666700001,0.072462922559500001,0.108694383839,0.48612692028900001,-3.1660933684399999
2.27,0.074878353311399998,0.021738876767800001,0.251476406396,-2.9370595149500001
